Contrat;Contrat Leaser;Affaire;Nature;Client;Leaser;EchÃ©ance Client < EchÃ©ance Leaser;EchÃ©ance client non facturÃ©e ;Facture Client < Facture leaser ;Facture Client impayÃ©e ;Facture Client < Loyer client;Duree;Montant;Echeance;Prochaine;Debut;Fin;Facture Materiel;Visa rentabilitÃ© Ã©chÃ©ance;RentabilitÃ© PrÃ©visionnelle;RentabilitÃ© Attendue;RentabilitÃ© RÃ©elle
3077040;X0214692;004-76603;INTERNE;C'PRO Groupe;BNP PARIBAS LEASE GROUP ADOSSE;Oui;Non;Non;Non;Non;16;212321,4;15009;01/07/2016;04/09/2015;30/09/2019;;Non;-8 155,02 â‚¬ / -3.84 %;21 232,14 â‚¬ / 10.00 %;-13 075,57 â‚¬ / -6.16 %
3077038;X0214692-BIS;004-76603;INTERNE;C'PRO Groupe;BNP PARIBAS LEASE GROUP ADOSSE;Non;Oui;Non;Non;Non;16;24968,17;1765;01/07/2016;04/09/2015;30/09/2019;;Non;28 758,98 â‚¬ / 115.18 %;2 496,82 â‚¬ / 10.00 %;1 765,00 â‚¬ / 7.07 %
4063326;266172-F0;004-79197;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Oui;Non;Non;Non;22;6108,13;341,63;01/07/2016;22/12/2015;30/06/2021;4949973;Non;951,24 â‚¬ / 15.57 %;732,98 â‚¬ / 12.00 %;177,61 â‚¬ / 2.91 %
4063327;263712-F0;004-79087;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Oui;Non;Non;Non;22;9351,33;523,02;01/07/2016;22/12/2015;30/06/2021;4949975;Non;1 423,88 â‚¬ / 15.23 %;1 122,16 â‚¬ / 12.00 %;208,18 â‚¬ / 2.23 %
4063328;267181-F0;004-79649;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Oui;Non;Non;Non;12;967,74;96;01/07/2016;22/10/2015;31/12/2018;4949977;Non;240,98 â‚¬ / 24.90 %;96,77 â‚¬ / 10.00 %;-169,16 â‚¬ / -17.48 %
2021767;281140-F0;006-79214;INTERNE;C'PRO Groupe;LIXXBAIL ADOSSE;Non;Oui;Non;Non;Non;18;4417,24;285;01/07/2016;01/10/2015;31/03/2020;6674444;Non;82,03 â‚¬ / 1.86 %;441,72 â‚¬ / 10.00 %;-539,67 â‚¬ / -12.22 %
2021768;281151-F0;006-79215;INTERNE;C'PRO Groupe;LIXXBAIL ADOSSE;Non;Oui;Non;Non;Non;18;5409,18;348,98;01/07/2016;01/10/2015;31/03/2020;6674447;Non;99,85 â‚¬ / 1.85 %;540,92 â‚¬ / 10.00 %;-661,15 â‚¬ / -12.22 %
4063339;CTR-035128/0001;006-79202;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;20;4829,92;284;01/07/2016;22/10/2015;31/12/2020;6674631;Non;271,77 â‚¬ / 5.63 %;482,99 â‚¬ / 10.00 %;224,43 â‚¬ / 4.65 %
2021665;255502-F0;002-78656;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Oui;Non;Non;Non;20;2796,54;180,94;01/07/2016;01/10/2015;30/09/2020;;Non;618,25 â‚¬ / 22.11 %;335,58 â‚¬ / 12.00 %;-78,03 â‚¬ / -2.79 %
2021772;CTR-034951/0001;002-79116;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;21;2579,95;166,02;01/07/2016;26/10/2015;31/03/2021;2346353;Non;461,74 â‚¬ / 17.90 %;258,00 â‚¬ / 10.00 %;453,04 â‚¬ / 17.56 %
2021774;264681-F0;002-79191;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Oui;Non;Non;Non;Non;60;16082,61;308,25;01/05/2016;26/10/2015;31/10/2020;2346355;Non;1 183,09 â‚¬ / 7.36 %;1 929,91 â‚¬ / 12.00 %;211,63 â‚¬ / 1.32 %
4063340;CTR-034952/0001;004-79315;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;21;20933,1;1189;01/07/2016;27/12/2015;31/03/2021;4950046;Non;483,99 â‚¬ / 2.31 %;2 093,31 â‚¬ / 10.00 %;-1 084,44 â‚¬ / -5.18 %
02021684-BIS;CTR-034945/0001;002-78737;INTERNE;C'PRO Groupe;ACECOM;Oui;Oui;Non;Non;Non;0;0;0;29/04/2016;29/10/2015;28/10/2015;234 574 202 345 743;Non;-89 231,68 â‚¬ / 0.00 %;0,00 â‚¬ / 12.00 %;-8 498,16 â‚¬ / 0.00 %
2021664;255138-F0;002-77978;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Oui;Non;Non;Non;21;5001;290;01/07/2016;01/10/2015;31/12/2020;2345045;Non;678,75 â‚¬ / 13.57 %;500,10 â‚¬ / 10.00 %;-184,12 â‚¬ / -3.68 %
4063354;X0158996;004-79606;INTERNE;C'PRO Groupe;BNP PARIBAS LEASE GROUP MANDATE;Non;Oui;Non;Non;Non;22;20339,94;1107,51;01/07/2016;29/10/2015;30/06/2021;4950127;Non;2 110,58 â‚¬ / 10.38 %;2 440,79 â‚¬ / 12.00 %;-1 231,73 â‚¬ / -6.06 %
4063360;281162-F0;004-79886;INTERNE;C'PRO Groupe;LIXXBAIL ADOSSE;Non;Oui;Non;Non;Non;5;925,28;192;01/07/2016;26/10/2015;31/03/2017;4950728;Non;146,23 â‚¬ / 15.80 %;92,53 â‚¬ / 10.00 %;-381,78 â‚¬ / -41.26 %
2021808;CTR-034957/0001;002-80003;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;21;6680,18;393,63;01/07/2016;01/01/2016;31/03/2021;2347318;Non;460,97 â‚¬ / 6.90 %;801,62 â‚¬ / 12.00 %;-316,86 â‚¬ / -4.74 %
2021810;CTR-035042/0001;002-76009;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;21;6270,74;378;01/07/2016;02/11/2015;31/03/2021;2347319;Non;830,32 â‚¬ / 13.24 %;627,07 â‚¬ / 10.00 %;-75,88 â‚¬ / -1.21 %
4063283;287711-F0;004-76399;INTERNE;C'PRO Groupe;LIXXBAIL ADOSSE;Non;Oui;Non;Non;Non;21;59785,33;3342;01/07/2016;23/09/2015;31/12/2020;4949678;Non;5 188,03 â‚¬ / 8.68 %;5 978,53 â‚¬ / 10.00 %;-9 326,49 â‚¬ / -15.60 %
2021820;AV6583;002-74080;INTERNE;C'PRO Groupe;GE CAPITAL EQUIPEMENT FINANCE MANDATEE;Non;Oui;Non;Non;Non;21;2847,95;177;01/07/2016;04/11/2015;31/03/2021;2347431;Non;435,22 â‚¬ / 15.28 %;341,75 â‚¬ / 12.00 %;-326,02 â‚¬ / -11.45 %
3077072;281576-F0;004-77982;INTERNE;C'PRO Groupe;LIXXBAIL ADOSSE;Non;Oui;Non;Non;Non;20;53186,4;3113;01/07/2016;01/07/2015;30/06/2020;3858913;Non;4 606,00 â‚¬ / 8.66 %;5 318,64 â‚¬ / 10.00 %;-756,02 â‚¬ / -1.42 %
2021837;282811-F0;002-79580;INTERNE;C'PRO Groupe;LIXXBAIL ADOSSE;Non;Oui;Non;Non;Non;21;15000;864;01/07/2016;10/12/2015;31/03/2021;2347564;Non;1 874,46 â‚¬ / 12.50 %;1 500,00 â‚¬ / 10.00 %;-464,22 â‚¬ / -3.09 %
2021844;274639-F0;002-80201;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Oui;Non;Non;Non;21;3231,25;180,95;01/07/2016;10/12/2015;31/03/2021;2347586;Non;364,81 â‚¬ / 11.29 %;323,13 â‚¬ / 10.00 %;114,81 â‚¬ / 3.55 %
4063381;AW0059;004-76037;INTERNE;C'PRO Groupe;GE CAPITAL EQUIPEMENT FINANCE MANDATEE;Non;Oui;Non;Non;Non;21;8845,49;509,5;01/07/2016;09/12/2015;31/03/2021;4950920;Non;703,86 â‚¬ / 7.96 %;884,55 â‚¬ / 10.00 %;223,27 â‚¬ / 2.52 %
4063388;AW0117;004-79665;INTERNE;C'PRO Groupe;GE CAPITAL EQUIPEMENT FINANCE MANDATEE;Non;Oui;Non;Non;Non;21;130931,49;7359,66;01/07/2016;10/12/2015;31/03/2021;4951004;Non;11 286,78 â‚¬ / 8.62 %;15 711,78 â‚¬ / 12.00 %;6 339,13 â‚¬ / 4.84 %
6605538;CTR-034955/0001;006-79814;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;16;5076,92;363;01/07/2016;02/11/2015;31/12/2019;6675137;Non;283,78 â‚¬ / 5.59 %;507,69 â‚¬ / 10.00 %;-120,38 â‚¬ / -2.37 %
2021863;AW5284;002-80208;INTERNE;C'PRO Groupe;GE CAPITAL EQUIPEMENT FINANCE MANDATEE;Non;Oui;Non;Non;Non;21;3890,11;230,1;01/07/2016;13/12/2015;31/03/2021;2347714;Non;233,40 â‚¬ / 6.00 %;466,81 â‚¬ / 12.00 %;126,18 â‚¬ / 3.24 %
2021866;CTR-034958/0001;002-79048;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;21;7718,41;455;01/07/2016;13/11/2015;31/03/2021;2347717;Non;745,50 â‚¬ / 9.66 %;771,84 â‚¬ / 10.00 %;-164,74 â‚¬ / -2.13 %
2021867;276846-F0;002-76659;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Oui;Non;Non;Non;21;4927,87;300,6;01/07/2016;13/12/2015;31/03/2021;2347718;Non;1 054,36 â‚¬ / 21.40 %;492,79 â‚¬ / 10.00 %;197,28 â‚¬ / 4.00 %
3077074;CTR-035043/0001;003-78279;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;20;4008,41;267;01/07/2016;13/11/2015;31/12/2020;3859663;Non;812,01 â‚¬ / 20.26 %;400,84 â‚¬ / 10.00 %;209,19 â‚¬ / 5.22 %
4063335;CTR-035221/0001;004-79384;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;21;7500;420;01/07/2016;20/10/2015;31/03/2021;4949901;Non;357,41 â‚¬ / 4.77 %;750,00 â‚¬ / 10.00 %;422,30 â‚¬ / 5.63 %
4063397;CTR-035296/0001;004-78328;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;21;3706,29;238,5;01/07/2016;13/11/2015;31/03/2021;4951070;Non;788,95 â‚¬ / 21.29 %;370,63 â‚¬ / 10.00 %;-48,43 â‚¬ / -1.31 %
11001303;CTR-034758/0001;011-82287;INTERNE;C'PRO Groupe;ACECOM;Oui;Oui;Non;Non;Non;20;8680;434;01/07/2016;10/09/2015;30/09/2020;;Non;-1 333,93 â‚¬ / -15.37 %;868,00 â‚¬ / 10.00 %;-1 516,95 â‚¬ / -17.48 %
3077082;271614-F0;003-80090;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Oui;Non;Non;Non;22;6365,79;356,74;01/07/2016;01/01/2016;30/06/2021;3859731;Non;966,82 â‚¬ / 15.19 %;763,89 â‚¬ / 12.00 %;-658,22 â‚¬ / -10.34 %
4063406;272312-F0;004-80155;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Oui;Non;Non;Non;21;5904,83;342,48;01/07/2016;17/12/2015;31/03/2021;4951141;Non;866,89 â‚¬ / 14.68 %;708,58 â‚¬ / 12.00 %;-175,58 â‚¬ / -2.97 %
4063411;272533-F0;004-79793;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Oui;Non;Non;Non;22;5591,11;310,53;01/07/2016;18/12/2015;30/06/2021;4951158;Non;813,88 â‚¬ / 14.56 %;670,93 â‚¬ / 12.00 %;-79,53 â‚¬ / -1.42 %
4063413;X0178036;004-80205;INTERNE;C'PRO Groupe;BNP PARIBAS LEASE GROUP MANDATE;Non;Oui;Non;Non;Non;22;4061,09;243,3;01/07/2016;18/11/2015;30/06/2021;4951164;Non;744,84 â‚¬ / 18.34 %;487,33 â‚¬ / 12.00 %;-283,61 â‚¬ / -6.98 %
4063417;X0182095;004-80229;INTERNE;C'PRO Groupe;BNP PARIBAS LEASE GROUP MANDATE;Non;Oui;Non;Non;Non;21;7277,93;422,09;01/07/2016;19/12/2015;31/03/2021;4951188;Non;673,28 â‚¬ / 9.25 %;727,79 â‚¬ / 10.00 %;158,43 â‚¬ / 2.18 %
04063003-ADJ;268775-F0;004-79785;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Oui;Non;Non;Non;22;3923,21;207,93;01/07/2016;01/01/2016;30/06/2021;;Non;315,88 â‚¬ / 8.05 %;470,79 â‚¬ / 12.00 %;-405,66 â‚¬ / -10.34 %
3077084;CTR-035291/0001;003-80119;INTERNE;C'PRO Groupe;ACECOM;Oui;Oui;Non;Non;Non;20;32578,95;1857;01/07/2016;01/02/2016;31/03/2021;3859759;Non;406,60 â‚¬ / 1.25 %;3 257,90 â‚¬ / 10.00 %;-673,49 â‚¬ / -2.07 %
02017980-ADJ16;287444-F0;002-79454;INTERNE;C'PRO Groupe;LIXXBAIL ADOSSE;Non;Oui;Non;Non;Non;21;16412,62;926;01/07/2016;23/11/2015;31/03/2021;;Non;1 778,97 â‚¬ / 10.84 %;1 641,26 â‚¬ / 10.00 %;-1 720,04 â‚¬ / -10.48 %
02018638-ADJ4;287458-F0;002-79501;INTERNE;C'PRO Groupe;LIXXBAIL ADOSSE;Oui;Oui;Non;Non;Non;20;3267,86;183;01/07/2016;12/10/2015;31/12/2020;;Non;31,17 â‚¬ / 0.95 %;326,79 â‚¬ / 10.00 %;-379,08 â‚¬ / -11.60 %
02017980-ADJ15;287425-F0;002-78985;INTERNE;C'PRO Groupe;LIXXBAIL ADOSSE;Non;Oui;Non;Non;Non;21;13913,51;785;01/07/2016;13/11/2015;31/03/2021;;Non;1 476,72 â‚¬ / 10.61 %;1 391,35 â‚¬ / 10.00 %;-1 469,26 â‚¬ / -10.56 %
6605546;CTR-035122/0001;006-79861;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;20;1513,84;105;01/07/2016;25/11/2015;31/12/2020;6675260;Non;378,43 â‚¬ / 25.00 %;151,38 â‚¬ / 10.00 %;-29,15 â‚¬ / -1.93 %
3077098;10013669170;003-81051;INTERNE;C'PRO Groupe;CM CIC BAIL LOC ADOSSEE;Non;Oui;Non;Non;Non;20;3760,62;244,44;25/05/2016;25/11/2015;24/11/2020;3860274;Non;868,79 â‚¬ / 23.10 %;376,06 â‚¬ / 10.00 %;21,20 â‚¬ / 0.56 %
4063431;X0161953;003-77350;INTERNE;C'PRO Groupe;BNP PARIBAS LEASE GROUP MANDATE;Non;Oui;Non;Non;Non;12;19787,41;1838,25;01/07/2016;01/10/2015;30/09/2018;4951793;Non;489,68 â‚¬ / 2.47 %;2 374,49 â‚¬ / 12.00 %;-1 104,27 â‚¬ / -5.58 %
2021901;CTR-035353/0001;002-80018;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;20;3278,69;200;01/07/2016;26/11/2015;31/12/2020;2348692;Non;258,26 â‚¬ / 7.88 %;327,87 â‚¬ / 10.00 %;96,26 â‚¬ / 2.94 %
2021916;10013669640;002-80457;INTERNE;C'PRO Groupe;CM CIC BAIL LOC ADOSSEE;Non;Oui;Non;Non;Non;22;3192,29;191,25;01/07/2016;01/01/2016;30/06/2021;2348771;Non;798,28 â‚¬ / 25.01 %;383,07 â‚¬ / 12.00 %;-7,78 â‚¬ / -0.24 %
2021926;CTR-035297/0001;002-79373;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;16;1551,72;126;01/07/2016;15/01/2016;31/03/2020;2348808;Non;361,82 â‚¬ / 23.32 %;155,17 â‚¬ / 10.00 %;15,95 â‚¬ / 1.03 %
2021921;CTR-035382/0001;002-81059;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;20;3062,6;204;01/07/2016;01/12/2015;31/12/2020;2348809;Non;580,54 â‚¬ / 18.96 %;306,26 â‚¬ / 10.00 %;-84,08 â‚¬ / -2.75 %
3077111;CTR-035123/0001;003-80829;INTERNE;C'PRO Groupe;ACECOM;Oui;Oui;Non;Non;Non;20;11379,31;660;01/07/2016;02/12/2015;31/12/2020;3860464;Non;157,22 â‚¬ / 1.38 %;1 137,93 â‚¬ / 10.00 %;209,42 â‚¬ / 1.84 %
6605552;208432-G0;006-80575;INTERNE;C'PRO Groupe;LIXXBAIL ADOSSE;Non;Oui;Non;Non;Non;16;1590,78;116;01/07/2016;25/11/2015;31/12/2019;6675602;Non;115,93 â‚¬ / 7.29 %;159,08 â‚¬ / 10.00 %;-130,04 â‚¬ / -8.17 %
02017980-ADJ17;290349-F0;002-80263;INTERNE;C'PRO Groupe;LIXXBAIL ADOSSE;Non;Oui;Non;Non;Non;21;8507,62;480;01/07/2016;27/11/2015;31/03/2021;;Non;830,26 â‚¬ / 9.76 %;850,76 â‚¬ / 10.00 %;-898,40 â‚¬ / -10.56 %
6605557;291706-F0;006-80366;INTERNE;C'PRO Groupe;LIXXBAIL ADOSSE;Oui;Non;Non;Non;Non;22;5755,85;319,68;01/07/2016;04/12/2015;30/06/2021;6675662;Non;362,17 â‚¬ / 6.29 %;690,70 â‚¬ / 12.00 %;116,64 â‚¬ / 2.03 %
2021955;200031-G0;002-80951;INTERNE;C'PRO Groupe;LIXXBAIL ADOSSE;Non;Oui;Non;Non;Non;20;1901,2;126,24;01/07/2016;07/12/2015;31/12/2020;2349007;Non;383,53 â‚¬ / 20.17 %;190,12 â‚¬ / 10.00 %;-220,54 â‚¬ / -11.60 %
02018629-ADJ;291879-F0;002-80580;INTERNE;C'PRO Groupe;LIXXBAIL ADOSSE;Oui;Oui;Non;Non;Non;20;320,53;17,95;01/07/2016;22/11/2015;31/12/2020;;Non;-1 119,77 â‚¬ / -349.35 %;32,05 â‚¬ / 10.00 %;-148,72 â‚¬ / -46.40 %
2021963;279619-F0;002-80707;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Oui;Non;Non;Non;20;12724,14;738;01/07/2016;09/12/2015;31/12/2020;2349054;Non;1 206,65 â‚¬ / 9.48 %;1 526,90 â‚¬ / 12.00 %;320,88 â‚¬ / 2.52 %
6607333;208418-G0;006-81069;INTERNE;C'PRO Groupe;LIXXBAIL ADOSSE;Non;Oui;Non;Non;Non;21;2326,65;149,72;01/07/2016;10/12/2015;31/03/2021;6675758;Non;473,68 â‚¬ / 20.36 %;232,67 â‚¬ / 10.00 %;-110,86 â‚¬ / -4.76 %
3077120;279101-F0;003-78928;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Oui;Non;Non;Non;21;10405,66;588,96;01/07/2016;10/12/2015;31/03/2021;3860646;Non;1 241,48 â‚¬ / 11.93 %;1 040,57 â‚¬ / 10.00 %;-137,55 â‚¬ / -1.32 %
3077126;CTR-035223/0001;004-80996;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;21;5404,59;360;01/07/2016;02/12/2015;31/03/2021;4952215;Non;1 339,17 â‚¬ / 24.78 %;540,46 â‚¬ / 10.00 %;-486,25 â‚¬ / -9.00 %
4063480;X0198448;004-80099;INTERNE;C'PRO Groupe;BNP PARIBAS LEASE GROUP MANDATE;Non;Oui;Non;Non;Non;16;25291,4;1809,6;01/07/2016;14/12/2015;31/12/2019;4952245;Non;1 672,50 â‚¬ / 6.61 %;3 034,97 â‚¬ / 12.00 %;-3 018,00 â‚¬ / -11.93 %
4063482;CTR-035131/0001;004-80652;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;21;6261,18;350;01/07/2016;15/12/2015;31/03/2021;4952260;Non;100,81 â‚¬ / 1.61 %;626,12 â‚¬ / 10.00 %;-342,73 â‚¬ / -5.47 %
2021984;272016-F0;002-80014;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Oui;Non;Non;Non;20;159541,17;9229,46;01/07/2016;01/01/2016;31/12/2020;2349300;Non;11 995,45 â‚¬ / 7.52 %;19 144,94 â‚¬ / 12.00 %;-7 961,63 â‚¬ / -4.99 %
2022004;CTR-035163/0001;002-79661;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;21;12987,48;726;01/07/2016;01/01/2016;31/03/2021;2349348;Non;14,70 â‚¬ / 0.11 %;1 298,75 â‚¬ / 10.00 %;-724,60 â‚¬ / -5.58 %
2022014;284923-F0;002-80887;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Oui;Non;Non;Non;20;3637,08;229,5;01/07/2016;17/12/2015;31/12/2020;2349402;Non;721,87 â‚¬ / 19.85 %;363,71 â‚¬ / 10.00 %;-326,05 â‚¬ / -8.96 %
2022017;200121-G0;002-80945;INTERNE;C'PRO Groupe;LIXXBAIL ADOSSE;Non;Oui;Non;Non;Non;21;88550,98;4950;01/07/2016;17/12/2015;31/03/2021;2349411;Non;8 060,27 â‚¬ / 9.10 %;8 855,10 â‚¬ / 10.00 %;-8 402,23 â‚¬ / -9.49 %
2022021;CTR-035130/0001;002-80357;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;20;4314,24;296;01/07/2016;18/12/2015;31/12/2020;2349418;Non;939,29 â‚¬ / 21.77 %;431,42 â‚¬ / 10.00 %;-161,62 â‚¬ / -3.75 %
2022022;CTR-035165/0001;002-81201;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;20;858,95;57;01/07/2016;18/12/2015;31/12/2020;2349475;Non;147,87 â‚¬ / 17.22 %;85,90 â‚¬ / 10.00 %;22,59 â‚¬ / 2.63 %
6607136;200100-G0;006-79834;INTERNE;C'PRO Groupe;LIXXBAIL ADOSSE;Non;Oui;Non;Non;Non;16;226046,59;16060,61;01/07/2016;25/01/2016;31/03/2020;6675887;Non;28 643,68 â‚¬ / 12.67 %;22 604,66 â‚¬ / 10.00 %;-26 876,69 â‚¬ / -11.89 %
3077139;X0200331;003-80214;INTERNE;C'PRO Groupe;BNP PARIBAS LEASE GROUP MANDATE;Non;Oui;Non;Non;Non;22;7228,74;429,25;01/07/2016;01/01/2016;30/06/2021;3860781;Non;1 258,58 â‚¬ / 17.41 %;867,45 â‚¬ / 12.00 %;-265,94 â‚¬ / -3.68 %
3077146;AW2162;003-80209;INTERNE;C'PRO Groupe;GE CAPITAL EQUIPEMENT FINANCE MANDATEE;Oui;Non;Non;Non;Non;21;12112,04;672,08;01/07/2016;01/01/2016;31/03/2021;3 860 796 038 645 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000;Non;-320 179,01 â‚¬ / -2,643.48 %;1 453,44 â‚¬ / 12.00 %;-30 346,76 â‚¬ / -250.55 %
6607167;200138-G0;006-77928;INTERNE;C'PRO Groupe;LIXXBAIL ADOSSE;Non;Oui;Non;Non;Non;17;9682,66;645,93;01/07/2016;01/01/2016;31/03/2020;6675912;Non;2,55 â‚¬ / 0.03 %;968,27 â‚¬ / 10.00 %;-1 291,66 â‚¬ / -13.34 %
4063499;Y0002107;004-81127;INTERNE;C'PRO Groupe;BNP PARIBAS LEASE GROUP ADOSSE;Non;Oui;Non;Non;Non;21;4375,1;268,5;01/07/2016;29/12/2015;31/03/2021;4954818;Non;670,26 â‚¬ / 15.32 %;437,51 â‚¬ / 10.00 %;-196,74 â‚¬ / -4.50 %
2022048;279748-F0;002-80704;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Oui;Non;Non;Non;22;6300;340,2;01/07/2016;21/12/2015;30/06/2021;2349519;Non;715,01 â‚¬ / 11.35 %;756,00 â‚¬ / 12.00 %;-229,29 â‚¬ / -3.64 %
2022051;CTR-035164/0001;002-77184;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;20;2098,36;128;01/07/2016;23/12/2015;31/12/2020;2351845;Non;127,72 â‚¬ / 6.09 %;209,84 â‚¬ / 10.00 %;24,04 â‚¬ / 1.15 %
2022052;CTR-035166/0001;002-80019;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;20;9055,21;547,84;01/07/2016;23/12/2015;31/12/2020;2351848;Non;460,19 â‚¬ / 5.08 %;905,52 â‚¬ / 10.00 %;94,25 â‚¬ / 1.04 %
2022067;X0198145;002-80619;INTERNE;C'PRO Groupe;BNP PARIBAS LEASE GROUP MANDATE;Non;Oui;Non;Non;Non;20;3231,27;210;01/07/2016;01/01/2016;31/12/2020;2352529;Non;502,00 â‚¬ / 15.54 %;323,13 â‚¬ / 10.00 %;-372,70 â‚¬ / -11.53 %
2022063;CTR-035368/0001;002-81444;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;21;3300;198;01/07/2016;04/01/2016;30/06/2021;2352535;Non;479,38 â‚¬ / 14.53 %;330,00 â‚¬ / 10.00 %;205,18 â‚¬ / 6.22 %
2022037;X0147632;002-79201;INTERNE;C'PRO Groupe;BNP PARIBAS LEASE GROUP MANDATE;Non;Oui;Non;Non;Non;20;1207,43;78;01/07/2016;01/10/2015;30/09/2020;;Non;196,40 â‚¬ / 16.27 %;144,89 â‚¬ / 12.00 %;-184,30 â‚¬ / -15.26 %
2021979;X0203855;002-81377;INTERNE;C'PRO Groupe;BNP PARIBAS LEASE GROUP MANDATE;Non;Oui;Non;Non;Non;18;828,73;60;01/07/2016;01/01/2016;30/06/2020;;Non;130,68 â‚¬ / 15.77 %;82,87 â‚¬ / 10.00 %;-45,48 â‚¬ / -5.49 %
3077144;202988-G0;003-80841;INTERNE;C'PRO Groupe;LIXXBAIL ADOSSE;Oui;Oui;Non;Non;Non;63;78421,05;1490;01/05/2016;18/12/2015;31/03/2021;3860801;Non;14 005,35 â‚¬ / 17.86 %;7 842,11 â‚¬ / 10.00 %;-11 637,68 â‚¬ / -14.84 %
4063507;CTR-035294/0001;004-81287;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;16;2657,82;200,4;01/07/2016;05/01/2016;31/03/2020;4954871;Non;382,15 â‚¬ / 14.38 %;265,78 â‚¬ / 10.00 %;3,10 â‚¬ / 0.12 %
04061231-ADJ;AX2613;004-80731;INTERNE;C'PRO Groupe;GE CAPITAL EQUIPEMENT FINANCE MANDATEE;Non;Oui;Non;Non;Non;13;4413,19;381,3;01/07/2016;01/01/2016;31/03/2019;;Non;112,00 â‚¬ / 2.54 %;529,58 â‚¬ / 12.00 %;-745,50 â‚¬ / -16.89 %
2022080;CTR-035295/0001;002-81499;INTERNE;C'PRO Groupe;ACECOM;Non;Oui;Non;Non;Non;21;1117,24;75;01/07/2016;04/01/2016;30/06/2021;2352577;Non;337,34 â‚¬ / 30.19 %;111,72 â‚¬ / 10.00 %;85,14 â‚¬ / 7.62 %
2022085;282504-F0;002-80882;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Non;Oui;Non;Non;Non;21;21719,86;1225;01/07/2016;04/01/2016;30/06/2021;2352580;Non;3 358,15 â‚¬ / 15.46 %;2 171,99 â‚¬ / 10.00 %;97,07 â‚¬ / 0.45 %
3077158;CTR-035293/0001;003-81935;INTERNE;C'PRO Groupe;ACECOM;Oui;Oui;Non;Non;Non;20;1551,72;90;01/07/2016;05/01/2016;31/03/2021;3863171;Non;78,04 â‚¬ / 5.03 %;155,17 â‚¬ / 10.00 %;85,64 â‚¬ / 5.52 %
2021980;201224-G0;002-79676;INTERNE;C'PRO Groupe;LIXXBAIL MANDATE;Oui;Oui;Non;Non;Non;22;2000;64,45;01/07/2016;01/01/2016;30/06/2021;;Non;-723,65 â‚¬ / -36.18 %;240,00 â‚¬ / 12.00 %;-118,30 â‚¬ / -5.92 %
